ord_id,cust_id,product_nm,prod_category,price_amt,qty,status_cd,payment_mode,ship_city,order_dt
131347,2853,Bedsheet,Home,3818.89,1,Packed,COD,Shivamogga,2025-12-25
103534,4391,ML Intro,Books,1853.97,1,Returned,Credit Card,Bengaluru,2025-05-26
106230,3088,Face Wash,Beauty,4108.21,1,Packed,COD,Hubballi,2025-07-30
147307,6829,Olive Oil,Groceries,841.25,5,Delivered,UPI,Belagavi,2025-09-26
119281,4594,Perfume,Beauty,3953.20,1,Placed,Wallet,Shivamogga,2025-07-16
137284,1419,Python Basics,Books,1557.55,3,Returned,Net Banking,Belagavi,2025-09-11
119176,1065,Skipping Rope,Sports,2951.58,3,Cancelled,Debit Card,Mysuru,2025-02-23
121077,7489,Face Wash,Beauty,3190.25,2,Cancelled,Wallet,Mysuru,2025-07-01
115716,2440,Wireless Mouse,Electronics,2945.13,4,Returned,Credit Card,Belagavi,2025-12-20
116531,5100,Perfume,Beauty,1102.05,1,Packed,Credit Card,Mysuru,2025-06-23
110081,8308,Face Wash,Beauty,2462.69,1,Shipped,COD,Tumakuru,2025-09-03
140932,9693,Skipping Rope,Sports,4290.13,4,Cancelled,COD,Mysuru,2025-12-31
101793,8481,Face Wash,Beauty,4261.21,3,Shipped,Wallet,Hubballi,2025-06-30
133496,9166,Storage Box,Home,2466.90,2,Packed,UPI,Mangaluru,2025-06-06
122016,2950,Jacket,Fashion,4611.51,2,Delivered,Wallet,Belagavi,2025-11-01
147857,3056,Python Basics,Books,1013.09,5,Delivered,UPI,Mysuru,2025-08-19
147801,6769,Dumbbells,Sports,990.71,5,Placed,Debit Card,Bengaluru,2025-09-10
300060,8273,Dry Fruits,Groceries,2669.78,4,Shipped,Net Banking,Tumakuru,2025-08-07
140099,3891,Data Structures,Books,4399.24,4,Cancelled,Wallet,Tumakuru,2025-12-02
147396,9784,LED Lamp,Home,4113.95,1,Cancelled,UPI,Hubballi,2025-04-27
114692,9788,Jeans,Fashion,3126.91,5,Cancelled,Wallet,Bengaluru,2025-06-09
127605,9767,Lip Balm,Beauty,3823.17,3,Cancelled,Debit Card,Belagavi,2025-10-18
114597,3053,Dumbbells,Sports,3996.71,3,Returned,Net Banking,Mysuru,2025-04-10
110127,2148,Olive Oil,Groceries,1829.52,1,Placed,Debit Card,Shivamogga,2025-09-30
146574,8234,Smart Watch,Electronics,963.04,1,Packed,Credit Card,Tumakuru,2025-06-18
146097,8038,Skipping Rope,Sports,1886.16,4,Cancelled,COD,Belagavi,2025-10-15
110180,4660,Storage Box,Home,808.58,4,Placed,UPI,Mysuru,2025-10-09
300480,9042,ML Intro,Books,4644.85,1,Cancelled,Credit Card,Mangaluru,2025-09-13
113539,6033,Body Lotion,Beauty,1288.32,1,Returned,Debit Card,Mangaluru,2025-08-14
104397,1642,Lip Balm,Beauty,3687.96,2,Shipped,UPI,Mangaluru,2025-09-21
126977,7567,Data Structures,Books,2647.75,2,Cancelled,COD,Hubballi,2025-01-19
114144,7385,Perfume,Beauty,1987.08,3,Delivered,COD,Hubballi,2025-07-20
112890,6443,Bluetooth Speaker,Electronics,552.54,5,Packed,COD,Shivamogga,2025-07-25
147746,6379,Shampoo,Beauty,905.45,2,Packed,Net Banking,Hubballi,2025-10-31
131878,2900,ML Intro,Books,4377.30,4,Packed,UPI,Shivamogga,2025-08-07
300884,1198,Backpack,Fashion,1252.04,1,Cancelled,Credit Card,Shivamogga,2025-10-08
147261,7292,Storage Box,Home,2593.12,4,Returned,Wallet,Mysuru,2025-06-15
118212,5954,Phone Charger,Electronics,4107.48,2,Shipped,Debit Card,Belagavi,2025-11-04
114068,7037,Perfume,Beauty,904.88,4,Shipped,Credit Card,Mysuru,2025-01-20
113670,4754,Python Basics,Books,1305.29,2,Shipped,UPI,Tumakuru,2025-03-19
107262,9478,Yoga Mat,Sports,342.11,3,Packed,COD,Belagavi,2025-02-05
108685,8345,Yoga Mat,Sports,3348.64,4,Shipped,COD,Mysuru,2025-06-22
101458,6463,LED Lamp,Home,3011.26,3,Cancelled,Net Banking,Shivamogga,2025-06-19
134600,4453,  Sneakers  ,Fashion,4019.74,5,Placed,UPI,Shivamogga,2025-11-04
148586,1460,Rice Bag,Groceries,3506.81,1,Packed,Wallet,Hubballi,2025-01-27
116958,3274,Rice Bag,Groceries,2119.38,5,Placed,Net Banking,Shivamogga,2025-06-06
139862,3616,Wireless Mouse,Electronics,474.29,1,Returned,Credit Card,Mangaluru,2025-06-13
108665,5887,Bluetooth Speaker,Electronics,957.77,2,Returned,UPI,Shivamogga,2025-12-13
115142,8812,USB Hub,Electronics,470.34,5,Packed,Debit Card,Mysuru,2025-06-06
114046,9397,Green Tea,Groceries,206.48,5,Returned,Credit Card,Tumakuru,2025-05-22
115195,6371,Green Tea,Groceries,1770.70,5,Packed,Credit Card,Bengaluru,2025-12-23
121940,4891,Water Bottle,Home,1099.89,5,Placed,Debit Card,Belagavi,2025-10-27
137667,4910,LED Lamp,Home,2891.53,3,Returned,UPI,Mysuru,2025-08-01
119221,8300,Storage Box,Home,3020.52,2,Delivered,Wallet,Tumakuru,2025-03-04
128855,9095,Smart Watch,Electronics,1587.79,1,Returned,Wallet,Belagavi,2025-07-02
100078,2874,Jacket,Fashion,2862.45,2,Delivered,Wallet,Hubballi,2025-07-08
130061,1147,Face Wash,Beauty,4859.87,1,Returned,UPI,Mysuru,2025-03-09
129530,9860,Football,Sports,1405.90,4,Delivered,Credit Card,Mangaluru,2025-06-26
101443,3014,Cloud Essentials,Books,2222.95,4,Cancelled,Debit Card,Hubballi,2025-02-26
130322,6430,Body Lotion,Beauty,4079.23,3,Placed,Credit Card,Hubballi,2025-05-01
113342,8387,ML Intro,Books,1805.00,4,Cancelled,Credit Card,Shivamogga,2025-04-09
148934,7203,Face Wash,Beauty,3884.24,3,Delivered,COD,Mysuru,2025-03-11
126663,5009,Smart Watch,Electronics,780.08,4,Returned,Debit Card,Mangaluru,2025-05-28
111087,5162,Skipping Rope,Sports,201.66,4,Placed,Wallet,Hubballi,2025-07-22
140327,5255,Jeans,Fashion,4209.70,4,Shipped,Credit Card,Belagavi,2025-10-13
122320,2906,LED Lamp,Home,3714.14,4,Placed,Wallet,Shivamogga,2025-03-25
128528,1195,Jacket,Fashion,1054.75,3,Delivered,COD,Shivamogga,2025-02-26
130000,1904,  Honey Jar  ,Groceries,2308.83,3,Returned,COD,Mysuru,2025-05-19
102635,6165,Smart Watch,Electronics,1221.66,5,Shipped,UPI,Shivamogga,2025-10-15
133831,4557,ML Intro,Books,3108.04,5,Shipped,COD,Mangaluru,2025-07-02
114700,7515,SQL Guide,Books,4193.71,3,Cancelled,Credit Card,Mangaluru,2025-01-11
100519,8688,Backpack,Fashion,4273.17,2,Placed,Net Banking,Hubballi,2025-05-04
148826,9988,LED Lamp,Home,2909.14,2,Delivered,Wallet,Tumakuru,2025-05-15
109862,6068,SQL Guide,Books,2199.07,3,Placed,COD,Belagavi,2025-06-01
117858,7747,LED Lamp,Home,3793.08,2,Shipped,Wallet,Belagavi,2025-05-28
147568,9510,Sneakers,Fashion,2175.38,1,Returned,Wallet,Bengaluru,2025-10-06
135183,4050,Yoga Mat,Sports,4488.95,5,Cancelled,UPI,Tumakuru,2025-01-09
105760,1301,Sneakers,Fashion,791.95,4,Shipped,Credit Card,Mysuru,2025-08-10
144266,4561,Storage Box,Home,2007.34,4,Returned,Debit Card,Mysuru,2025-10-21
122934,9639,Body Lotion,Beauty,4426.25,3,Returned,Net Banking,Mysuru,2025-06-26
130024,3239,Skipping Rope,Sports,2125.80,5,Delivered,COD,Bengaluru,2025-05-15
102028,6608,Honey Jar,Groceries,1677.19,4,Cancelled,COD,Mangaluru,2025-08-15
127565,5137,Perfume,Beauty,766.86,5,Placed,Credit Card,Belagavi,2025-05-10
114627,8602,SQL Guide,Books,2469.17,4,Returned,Net Banking,Mangaluru City,2025-07-05
121970,5143,Data Structures,Books,2042.48,5,Placed,Debit Card,Mysuru,2025-08-31
140023,8660,T-Shirt,Fashion,342.22,3,Returned,Credit Card,Belagavi,2025-04-26
132977,2909,Olive Oil,Groceries,2551.57,5,Shipped,Debit Card,Bengaluru,2025-10-04
106126,2052,Shampoo,Beauty,3293.35,4,Cancelled,COD,Hubballi,2025-10-31
104995,8566,Storage Box,Home,2591.20,5,Delivered,COD,Hubballi,2025-12-09
116508,7145,Water Bottle,Home,3506.22,4,Cancelled,UPI,Hubballi,2025-11-19
141914,5064,Phone Charger,Electronics,2409.90,3,Delivered,UPI,Mysuru,2025-03-21
108713,2898,Cloud Essentials,Books,888.78,4,Shipped,Wallet,Hubballi,2025-08-16
124840,1140,Bedsheet,Home,428.51,2,Returned,Debit Card,Mysuru,2025-09-27
117710,9956,Rice Bag,Groceries,3520.45,4,Shipped,Debit Card,Mysuru,2025-10-04
132442,1307,Water Bottle,Home,1030.43,3,Delivered,Debit Card,Bengaluru,2025-06-05
110679,5728,Lip Balm,Beauty,3276.96,2,Placed,Net Banking,Bengaluru,2025-09-10
133193,9614,USB Hub,Electronics,2508.70,4,Delivered,Net Banking,Bengaluru,2025-03-22
102080,5774,USB Hub,Electronics,3114.63,5,Placed,COD,Hubballi,2025-03-12
105116,8687,Perfume,Beauty,3333.38,5,Returned,COD,Tumakuru,2025-04-17
145635,8540,Phone Charger,Electronics,2252.67,5,Delivered,UPI,Mangaluru,2025-06-03
139107,2117,Lip Balm,Beauty,4157.57,4,Delivered,Debit Card,Belagavi,2025-03-31
125720,6636,Perfume,Beauty,1788.14,2,Packed,Net Banking,Hubballi,2025-08-18
145657,2945,Dry Fruits,Groceries,3725.03,2,Cancelled,Credit Card,Shivamogga,2025-07-28
107332,9993,Phone Charger,Electronics,599.32,2,Shipped,Net Banking,Mangaluru,2025-03-04
134917,9494,Olive Oil,Groceries,3508.24,4,Cancelled,Net Banking,Belagavi,2025-06-19
129374,9784,Yoga Mat,Sports,1894.65,4,Returned,Net Banking,Bengaluru,2025-09-26
124678,1171,Bedsheet,Home,1360.39,2,Placed,Credit Card,Mysuru,2025-09-29
147301,9695,Phone Charger,Electronics,3458.29,2,Packed,Wallet,Shivamogga,2025-09-10
148434,3428,Honey Jar,Groceries,4342.53,2,Packed,Net Banking,Bengaluru,2025-01-18
140777,2016,Body Lotion,Beauty,1493.40,3,Returned,Net Banking,Hubballi,2025-02-20
142025,7043,Rice Bag,Groceries,129.29,4,Shipped,Wallet,Hubballi,2025-09-21
117976,6368,Python Basics,Books,203.20,2,Packed,UPI,Hubballi,2025-04-16
119652,7034,ML Intro,Books,1231.34,3,Placed,Credit Card,Bengaluru,2025-02-02
134169,7389,Jeans,Fashion,3970.69,4,Shipped,COD,Hubballi,2025-06-11
101590,8735,Cloud Essentials,Books,2367.11,3,Returned,Wallet,Tumakuru City,2025-03-11
144971,2553,Dry Fruits,Groceries,883.73,3,Placed,UPI,Bengaluru,2025-09-20
124294,5797,Green Tea,Groceries,3363.37,3,Returned,UPI,Belagavi,2025-04-09
139127,2067,T-Shirt,Fashion,2404.06,1,Placed,Wallet,Shivamogga,2025-10-24
147584,8531,Football,Sports,1536.10,1,Returned,COD,Hubballi,2025-02-15
106621,4218,USB Hub,Electronics,1739.37,1,Shipped,Credit Card,Mysuru,2025-06-26
110054,5762,Cloud Essentials,Books,2541.40,1,Delivered,Wallet,Shivamogga,2025-09-08
105789,1254,Football,Sports,4914.85,4,Placed,Credit Card,Belagavi,2025-07-15
147375,5609,LED Lamp,Home,4974.86,1,Cancelled,COD,Mangaluru,2025-03-20
117536,9841,Cloud Essentials,Books,4123.69,1,Packed,UPI,Mysuru,2025-11-10
134595,2221,USB Hub,Electronics,4205.02,2,Cancelled,Wallet,Bengaluru,2025-08-03
122724,2886,Smart Watch,Electronics,2569.71,2,Packed,UPI,Bengaluru,2025-05-16
117727,3190,Storage Box,Home,4222.11,1,Cancelled,Debit Card,Shivamogga,2025-10-23
134021,5556,Phone Charger,Electronics,4920.84,5,Shipped,Net Banking,Mangaluru,2025-04-28
118838,5245,Jeans,Fashion,3001.20,1,Delivered,Wallet,Tumakuru,2025-10-03
126105,8332,Cricket Bat,Sports,435.49,5,Delivered,COD,Bengaluru,2025-06-07
147528,8062,Jacket,Fashion,867.97,5,Shipped,Net Banking,Shivamogga,2025-09-27
127459,9606,Python Basics,Books,334.37,1,Returned,COD,Mysuru,2025-07-06
119649,1096,Honey Jar,Groceries,3411.95,4,Cancelled,Credit Card,Belagavi,2025-06-13
105091,3731,Football,Sports,3849.02,1,Returned,COD,Belagavi,2025-06-03
118074,4074,Skipping Rope,Sports,730.97,4,Placed,Debit Card,Hubballi,2025-12-13
113753,9496,Lip Balm,Beauty,1451.56,4,Returned,Net Banking,Hubballi,2025-02-04
127272,9362,Phone Charger,Electronics,4645.58,1,Placed,UPI,Shivamogga,2025-06-08
121056,6840,Python Basics,Books,1047.26,5,Delivered,COD,Bengaluru City,2025-09-02
145850,2601,Green Tea,Groceries,643.17,4,Returned,UPI,Shivamogga,2025-07-15
103357,3905,Football,Sports,3145.97,2,Shipped,Net Banking,Tumakuru,2025-02-17
104744,8765,Honey Jar,Groceries,1375.17,2,Shipped,Debit Card,Tumakuru,2025-10-27
121566,3080,USB Hub,Electronics,2908.11,5,Shipped,UPI,Hubballi,2025-12-31
146087,8186,Shampoo,Beauty,2840.69,5,Packed,Wallet,Hubballi,2025-11-28
104239,2160,Cloud Essentials,Books,4813.58,3,Delivered,Wallet,Mangaluru,2025-09-19
139991,6128,Bluetooth Speaker,Electronics,4223.96,1,Shipped,Wallet,Bengaluru,2025-02-28
108769,7586,Cricket Bat,Sports,1831.64,5,Returned,Credit Card,Bengaluru,2025-07-28
142200,6234,  Jeans  ,Fashion,1335.80,3,Packed,Credit Card,Belagavi,2025-04-29
148425,3825,LED Lamp,Home,3511.77,2,Packed,Wallet,Hubballi,2025-07-17
146933,3312,Green Tea,Groceries,3594.19,1,Delivered,UPI,Shivamogga,2025-08-25
145583,6964,Yoga Mat,Sports,3408.70,2,Cancelled,Credit Card,Shivamogga,2025-07-18
106746,7475,Jeans,Fashion,3680.72,5,Packed,Credit Card,Tumakuru,2025-06-08
115588,4576,Yoga Mat,Sports,1655.18,5,Cancelled,Wallet,Tumakuru,2025-03-18
133926,8746,Dumbbells,Sports,4312.32,4,Packed,Credit Card,Tumakuru,2025-11-01
140385,9823,Yoga Mat,Sports,328.77,5,Placed,Debit Card,Belagavi,2025-10-15
146891,5994,Jeans,Fashion,4084.56,4,Packed,UPI,Belagavi City,2025-03-05
100430,2640,Jeans,Fashion,1313.50,2,Shipped,COD,Tumakuru,2025-01-29
128593,9491,Python Basics,Books,2617.26,4,Placed,UPI,Belagavi,2025-09-05
140996,5750,Skipping Rope,Sports,3843.40,3,Placed,Credit Card,Shivamogga City,2025-07-10
114128,5496,ML Intro,Books,3356.08,5,Shipped,Net Banking,Shivamogga,2025-12-24
100970,8506,Bedsheet,Home,519.12,4,Packed,Debit Card,Shivamogga,2025-07-23
101311,9381,LED Lamp,Home,4442.64,4,Packed,UPI,Mysuru,2025-01-13
127242,5356,Phone Charger,Electronics,1459.67,4,Placed,Wallet,Hubballi,2025-07-06
107364,9924,Olive Oil,Groceries,1486.49,3,Returned,Credit Card,Mangaluru,2025-01-15
140220,8463,Python Basics,Books,3030.86,2,Shipped,Net Banking,Mysuru,2025-08-06
101020,8489,Smart Watch,Electronics,4815.97,1,Placed,COD,Belagavi,2025-02-22
125150,3675,Shampoo,Beauty,1333.96,5,Cancelled,Debit Card,Shivamogga,2025-05-04
108258,6395,Storage Box,Home,3502.25,1,Delivered,Net Banking,Hubballi,2025-08-01
122790,7897,Body Lotion,Beauty,3204.79,5,Shipped,COD,Shivamogga,2025-11-26
129408,3392,LED Lamp,Home,4097.03,1,Shipped,Wallet,Hubballi,2025-09-16
146479,1510,Perfume,Beauty,518.53,1,Cancelled,Wallet,Shivamogga,2025-01-13
132217,6512,Skipping Rope,Sports,489.62,2,Returned,Debit Card,Belagavi,2025-05-29
131829,7824,Bedsheet,Home,2458.58,2,Placed,Debit Card,Mangaluru,2025-05-31
107538,3995,Rice Bag,Groceries,2376.74,2,Placed,Net Banking,Bengaluru,2025-05-03
138678,7331,Dry Fruits,Groceries,4137.53,2,Placed,UPI,Shivamogga,2025-09-27
114659,2038,LED Lamp,Home,4847.92,3,Delivered,COD,Belagavi,2025-08-18
102694,8989,Green Tea,Groceries,935.07,1,Packed,Debit Card,Shivamogga,2025-03-09
123721,6432,SQL Guide,Books,2827.11,4,Shipped,Net Banking,Mangaluru,2025-06-20
106768,8857,Yoga Mat,Sports,1038.82,5,Placed,Wallet,Shivamogga,2025-12-16
120557,4928,Jacket,Fashion,686.28,4,Cancelled,Net Banking,Belagavi,2025-01-02
115279,3713,Jeans,Fashion,2685.35,5,Delivered,COD,Mysuru,2025-04-03
117038,1852,LED Lamp,Home,4445.00,2,Placed,COD,Hubballi,2025-04-05
143606,6175,Bedsheet,Home,3574.16,2,Returned,COD,Belagavi,2025-01-11
107345,4211,Football,Sports,4307.44,4,Delivered,Net Banking,Bengaluru,2025-04-17
136617,6788,Lip Balm,Beauty,2328.88,4,Shipped,COD,Shivamogga,2025-05-03
109009,6073,Coffee Mug,Home,4010.96,3,Packed,UPI,Shivamogga,2025-01-26
139655,9196,T-Shirt,Fashion,3104.83,4,Placed,Wallet,Bengaluru,2025-11-12
300546,6831,ML Intro,Books,4071.87,4,Placed,COD,Mysuru,2025-08-23
141118,3528,Green Tea,Groceries,383.13,2,Cancelled,Net Banking,Bengaluru,2025-07-20
122876,9851,Perfume,Beauty,3719.97,4,Packed,COD,Mysuru,2025-05-06
127952,2884,Yoga Mat,Sports,4954.98,4,Packed,Credit Card,Belagavi,2025-05-23
129543,8445,Body Lotion,Beauty,1295.24,3,Cancelled,Wallet,Belagavi,2025-03-25
132923,1709,Football,Sports,1377.73,1,Delivered,COD,Belagavi,2025-06-29
135923,7267,Dry Fruits,Groceries,2220.73,5,Shipped,COD,Belagavi,2025-04-16
139472,8887,Dry Fruits,Groceries,2422.63,3,Shipped,COD,Hubballi,2025-09-07
129331,3388,Shampoo,Beauty,1977.96,3,Returned,Credit Card,Mysuru,2025-04-15
124343,1089,Shampoo,Beauty,2818.05,4,Placed,Debit Card,Hubballi,2025-11-11
121583,2376,Cricket Bat,Sports,2340.26,2,Delivered,Net Banking,Shivamogga,2025-08-04
119491,5720,Green Tea,Groceries,1181.43,4,Packed,Wallet,Mysuru,2025-06-13
108654,7915,Coffee Mug,Home,2529.57,4,Delivered,Debit Card,Belagavi,2025-02-17
118164,5641,Rice Bag,Groceries,2044.73,4,Returned,Net Banking,Mangaluru,2025-07-13
129577,3429,Skipping Rope,Sports,3216.93,3,Cancelled,UPI,Belagavi,2025-04-13
300801,2619,Perfume,Beauty,4445.16,2,Cancelled,UPI,Mangaluru,2025-02-04
133611,4128,Face Wash,Beauty,1729.44,1,Packed,Debit Card,Belagavi,2025-06-23
133398,6158,Sneakers,Fashion,739.03,4,Returned,Wallet,Hubballi,2025-02-18
139300,4480,Cricket Bat,Sports,1490.29,4,Returned,Wallet,Shivamogga City,2025-08-02
144781,8942,Yoga Mat,Sports,2970.37,4,Packed,Net Banking,Mangaluru,2025-08-30
148916,8879,Shampoo,Beauty,3844.55,2,Placed,Net Banking,Hubballi,2025-07-03
134995,1874,Olive Oil,Groceries,3140.84,1,Cancelled,UPI,Bengaluru,2025-09-21
145202,8895,Jacket,Fashion,1542.97,5,Shipped,Credit Card,Hubballi,2025-02-07
130731,4306,Perfume,Beauty,1262.41,5,Cancelled,Wallet,Shivamogga,2025-07-01
147576,1120,Coffee Mug,Home,4523.43,4,Delivered,Net Banking,Mysuru,2025-07-11
105290,8244,Wireless Mouse,Electronics,1382.05,3,Packed,COD,Tumakuru,2025-11-21
116974,2512,Data Structures,Books,125.14,1,Placed,COD,Belagavi,2025-12-17
123784,1834,Storage Box,Home,4147.44,3,Shipped,Debit Card,Shivamogga,2025-08-31
109201,3007,Wireless Mouse,Electronics,746.73,4,Cancelled,COD,Mysuru,2025-09-26
138408,9238,Face Wash,Beauty,435.47,4,Cancelled,Debit Card,Tumakuru,2025-08-01
117919,5667,Perfume,Beauty,1245.50,3,Cancelled,Net Banking,Mangaluru,2025-12-31
124677,2654,Phone Charger,Electronics,3440.72,4,Delivered,COD,Belagavi,2025-10-15
123453,4934,Coffee Mug,Home,1244.26,4,Placed,Wallet,Shivamogga,2025-12-10
148343,4408,Water Bottle,Home,2271.71,3,Cancelled,Debit Card,Bengaluru,2025-04-27
120271,7207,Storage Box,Home,1029.71,3,Cancelled,Net Banking,Bengaluru,2025-11-01
136972,5717,Data Structures,Books,1320.31,1,Cancelled,COD,Mysuru,2025-09-18
135562,9167,Data Structures,Books,1303.79,3,Delivered,COD,Mysuru,2025-09-08
148994,7526,Jeans,Fashion,1649.09,3,Cancelled,COD,Hubballi,2025-06-21
108199,4807,Face Wash,Beauty,1160.38,3,Delivered,Credit Card,Tumakuru,2025-05-07
123727,2659,T-Shirt,Fashion,1268.74,2,Delivered,Credit Card,Shivamogga,2025-02-13
136943,1240,Cloud Essentials,Books,2045.60,2,Cancelled,Net Banking,Hubballi,2025-12-25
300107,1038,Green Tea,Groceries,735.83,5,Cancelled,UPI,Mangaluru,2025-08-30
132404,4145,Coffee Mug,Home,2078.46,5,Shipped,Debit Card,Hubballi,2025-12-22
109448,2256,Dumbbells,Sports,2994.11,5,Packed,Net Banking,Belagavi,2025-08-04
106615,2765,Perfume,Beauty,3020.94,5,Returned,UPI,Belagavi,2025-02-04
121096,5758,Yoga Mat,Sports,787.96,1,Placed,Net Banking,Bengaluru,2025-01-15
138545,3453,Smart Watch,Electronics,1381.47,4,Placed,Net Banking,Tumakuru,2025-02-17
117624,9927,Shampoo,Beauty,2291.00,3,Packed,Wallet,Bengaluru,2025-09-03
134887,3171,Jeans,Fashion,4698.96,3,Packed,UPI,Bengaluru,2025-11-15
118716,3724,Jacket,Fashion,4034.83,3,Cancelled,Credit Card,Belagavi,2025-06-28
135905,9649,Dry Fruits,Groceries,922.54,5,Placed,Net Banking,Bengaluru,2025-07-01
144261,7787,Honey Jar,Groceries,3749.74,3,Delivered,COD,Tumakuru,2025-10-07
140280,6073,USB Hub,Electronics,673.58,1,Returned,Credit Card,Shivamogga,2025-05-13
107382,9482,Wireless Mouse,Electronics,1430.26,2,Cancelled,UPI,Hubballi,2025-02-13
135817,5692,Olive Oil,Groceries,3120.65,3,Packed,Credit Card,Shivamogga,2025-04-18
126770,1386,Body Lotion,Beauty,256.00,4,Placed,COD,Bengaluru,2025-05-05
141036,6635,Yoga Mat,Sports,3894.77,1,Shipped,Net Banking,Belagavi,2025-09-16
128353,9011,Dry Fruits,Groceries,486.91,5,Packed,Wallet,Bengaluru,2025-03-22
123010,7989,Sneakers,Fashion,3714.12,5,Returned,COD,Hubballi,2025-05-24
139524,5976,Lip Balm,Beauty,4056.43,1,Returned,COD,Bengaluru,2025-07-31
108688,8852,LED Lamp,Home,4077.84,1,Cancelled,Wallet,Belagavi,2025-02-01
130045,9450,Shampoo,Beauty,2152.80,3,Packed,Credit Card,Belagavi,2025-07-13
116483,1219,Shampoo,Beauty,1411.34,5,Returned,Credit Card,Belagavi,2025-05-22
113154,8737,Data Structures,Books,3306.60,3,Delivered,COD,Tumakuru,2025-12-28
130402,3224,Phone Charger,Electronics,2949.28,3,Shipped,Debit Card,Mangaluru,2025-12-20
103761,6854,Shampoo,Beauty,4960.35,5,Returned,Wallet,Shivamogga,2025-07-28
125024,1436,Olive Oil,Groceries,1543.54,1,Delivered,Debit Card,Hubballi,2025-11-24
138471,6461,Cricket Bat,Sports,4093.28,1,Placed,Debit Card,Bengaluru,2025-06-15
109199,9315,Olive Oil,Groceries,434.80,4,Cancelled,Credit Card,Mysuru,2025-02-01
100474,8308,Perfume,Beauty,969.16,4,Cancelled,COD,Hubballi,2025-06-26
132572,3632,Storage Box,Home,1926.94,2,Cancelled,Wallet,Bengaluru,2025-09-26
146214,4371,Honey Jar,Groceries,4270.37,5,Cancelled,COD,Mangaluru,2025-07-02
133494,9653,Lip Balm,Beauty,2499.89,5,Delivered,Credit Card,Belagavi,2025-08-27
134683,3876,Cloud Essentials,Books,2100.10,2,Delivered,Credit Card,Tumakuru,2025-09-10
102189,1800,Wireless Mouse,Electronics,112.70,3,Packed,Net Banking,Hubballi,2025-11-22
105707,5549,Cloud Essentials,Books,1675.98,3,Returned,Net Banking,Shivamogga,2025-12-23
146645,5701,Phone Charger,Electronics,2194.75,1,Shipped,Debit Card,Bengaluru,2025-08-11
142848,8126,Cloud Essentials,Books,1885.57,1,Placed,COD,Mysuru City,2025-11-20
105414,1438,Face Wash,Beauty,2159.42,5,Shipped,Debit Card,Tumakuru,2025-01-10
115391,9235,Perfume,Beauty,1637.65,3,Placed,Net Banking,Mangaluru,2025-11-30
101714,3562,Sneakers,Fashion,1039.33,4,Packed,Credit Card,Belagavi,2025-12-06
122820,1512,Green Tea,Groceries,1267.93,3,Delivered,Credit Card,Belagavi,2025-07-08
124457,8999,Jacket,Fashion,2261.76,4,Shipped,UPI,Hubballi,2025-12-11
102171,9697,Bedsheet,Home,4753.84,5,Cancelled,Debit Card,Mangaluru,2025-03-22
129727,7866,Body Lotion,Beauty,4767.07,2,Returned,UPI,Tumakuru,2025-09-27
148087,8901,Shampoo,Beauty,650.20,2,Cancelled,COD,Hubballi,2025-02-17
114005,5999,T-Shirt,Fashion,3797.42,2,Shipped,Wallet,Bengaluru,2025-01-30
119302,9075,Body Lotion,Beauty,2418.16,1,Packed,Wallet,Hubballi,2025-07-29
133015,9834,SQL Guide,Books,1797.80,5,Packed,Net Banking,Mangaluru,2025-06-26
142783,2025,T-Shirt,Fashion,3501.74,3,Delivered,Credit Card,Bengaluru,2025-04-26
144924,5333,Yoga Mat,Sports,3981.86,5,Returned,Wallet,Tumakuru,2025-09-05
113449,8462,Cloud Essentials,Books,3673.22,1,Cancelled,Debit Card,Hubballi,2025-02-07
132211,5922,ML Intro,Books,1987.91,2,Placed,UPI,Hubballi,2025-02-07
147501,4159,Yoga Mat,Sports,2351.92,1,Returned,Wallet,Tumakuru,2025-09-07
146475,6975,Sneakers,Fashion,1951.88,2,Placed,COD,Tumakuru,2025-11-24
139321,1552,Bedsheet,Home,2629.63,5,Packed,UPI,Tumakuru,2025-03-14
125192,7847,Storage Box,Home,3833.84,4,Shipped,UPI,Mangaluru,2025-08-18
109576,9275,SQL Guide,Books,4129.09,4,Packed,Debit Card,Bengaluru,2025-06-29
119217,1569,ML Intro,Books,1217.23,4,Returned,Debit Card,Belagavi,2025-02-18
120835,2523,Perfume,Beauty,397.20,2,Packed,COD,Shivamogga,2025-09-30
130074,3127,Cloud Essentials,Books,1910.74,4,Shipped,Credit Card,Shivamogga,2025-03-08
101626,7191,Water Bottle,Home,3324.69,1,Shipped,Wallet,Bengaluru,2025-11-19
137775,7070,Honey Jar,Groceries,516.94,1,Returned,Credit Card,Shivamogga,2025-03-13
132032,8147,Cricket Bat,Sports,4084.23,1,Shipped,Net Banking,Hubballi,2025-01-11
118565,7472,Yoga Mat,Sports,2602.55,4,Delivered,COD,Belagavi,2025-03-02
300061,7846,Bedsheet,Home,1016.25,1,Returned,Net Banking,Shivamogga,2025-02-13
109672,4128,Green Tea,Groceries,1456.65,3,Delivered,Wallet,Shivamogga,2025-02-09
101669,1383,Body Lotion,Beauty,3780.80,3,Cancelled,Wallet,Mangaluru,2025-05-01
124087,6006,Lip Balm,Beauty,4535.12,4,Packed,Credit Card,Mysuru,2025-12-25
117185,5247,Storage Box,Home,676.55,4,Packed,Wallet,Shivamogga,2025-12-19
140738,2170,Storage Box,Home,2392.65,1,Cancelled,Credit Card,Mysuru,2025-09-24
